"";"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.4d69";"checkpoint.7y1f";"checkpoint.fqea";"Question.Key";"Response"
"190";"12";1591084027479;"02/06/2020 07:47:07";1591084027235;-5;"02/06/2020 02:47:07";18755;2;"questionnaire-89vf";NA;5268242;"5ec040acbd55a509d7179ccd";1483731;NA;"complete";NA;"5ed5fde2dbd1bf04c77cfa7f";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x947";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"Some knowledge as amateur"
"191";"13";1591084027479;"02/06/2020 07:47:07";1591084027235;-5;"02/06/2020 02:47:07";18755;2;"questionnaire-89vf";NA;5268242;"5ec040acbd55a509d7179ccd";1483731;NA;"complete";NA;"5ed5fde2dbd1bf04c77cfa7f";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x947";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"2"
"192";"14";1591084027479;"02/06/2020 07:47:07";1591084027235;-5;"02/06/2020 02:47:07";18755;2;"questionnaire-89vf";NA;5268242;"5ec040acbd55a509d7179ccd";1483731;NA;"complete";NA;"5ed5fde2dbd1bf04c77cfa7f";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x947";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"comment";"I enjoyed the test, but my eyes hurt after staring at a white screen for a long time"
"193";"15";1591084027479;"02/06/2020 07:47:07";1591084027236;-5;"02/06/2020 02:47:07";18755;2;"questionnaire-89vf";NA;5268242;"5ec040acbd55a509d7179ccd";1483731;NA;"complete";NA;"5ed5fde2dbd1bf04c77cfa7f";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1920x1080";"1903x947";"after demographic";"demographic";4;"BRAC1_vertAL_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"91849"
"194";"1";1591083747908;"02/06/2020 07:42:27";1591083747350;1;"02/06/2020 08:42:27";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1536x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"195";"2";1591083777211;"02/06/2020 07:42:57";1591083776879;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"sex";"female"
"196";"3";1591083777289;"02/06/2020 07:42:57";1591083776881;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"197";"4";1591083777289;"02/06/2020 07:42:57";1591083776881;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"age";"25"
"198";"5";1591083777289;"02/06/2020 07:42:57";1591083776881;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"199";"6";1591083777289;"02/06/2020 07:42:57";1591083776881;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"200";"7";1591083777289;"02/06/2020 07:42:57";1591083776882;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"201";"8";1591083777289;"02/06/2020 07:42:57";1591083776882;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"29532"
"202";"9";1591083777289;"02/06/2020 07:42:57";1591083776882;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"country";"United Kingdom"
"203";"10";1591083777289;"02/06/2020 07:42:57";1591083776882;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"education";"Bachelor degree"
"204";"11";1591083777289;"02/06/2020 07:42:57";1591083776882;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"education-quantised";"5"
"205";"12";1591083777289;"02/06/2020 07:42:57";1591083776882;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"206";"13";1591083777289;"02/06/2020 07:42:57";1591083776882;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"207";"14";1591083777289;"02/06/2020 07:42:57";1591083776882;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"comment";""
"208";"15";1591083777289;"02/06/2020 07:42:57";1591083776882;1;"02/06/2020 08:42:56";18755;2;"questionnaire-89vf";NA;5268220;"5ca073f0f9013f00169bea2b";1483732;NA;"complete";NA;"5ed5fddf2d26b41955ca84b4";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.61";"1536x864";"1519x754";"after demographic";"demographic";4;"BRAC1_vertLA_1st300";"after consent";"after demographic";"Task done";"response-3";"english"
"209";"1";1590824970758;"30/05/2020 07:49:30";1590824972003;1;"30/05/2020 08:49:32";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1536x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"210";"2";1590825017016;"30/05/2020 07:50:17";1590825018292;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"211";"3";1590825017110;"30/05/2020 07:50:17";1590825018293;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"212";"4";1590825017110;"30/05/2020 07:50:17";1590825018293;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"age";"24"
"213";"5";1590825017110;"30/05/2020 07:50:17";1590825018293;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"214";"6";1590825017110;"30/05/2020 07:50:17";1590825018294;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"215";"7";1590825017110;"30/05/2020 07:50:17";1590825018294;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"216";"8";1590825017110;"30/05/2020 07:50:17";1590825018294;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"response-3";"Portuguese"
"217";"9";1590825017110;"30/05/2020 07:50:17";1590825018294;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"country";"Portugal"
"218";"10";1590825017110;"30/05/2020 07:50:17";1590825018294;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"education";"Master degree"
"219";"11";1590825017110;"30/05/2020 07:50:17";1590825018294;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"education-quantised";"6"
"220";"12";1590825017110;"30/05/2020 07:50:17";1590825018294;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"221";"13";1590825017110;"30/05/2020 07:50:17";1590825018294;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"222";"14";1590825017110;"30/05/2020 07:50:17";1590825018295;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"comment";""
"223";"15";1590825017110;"30/05/2020 07:50:17";1590825018295;1;"30/05/2020 08:50:18";18755;2;"questionnaire-89vf";NA;5216377;"5e43c6cf19962223d3d92d5c";1473552;NA;"complete";NA;"5ed20a4824c7ae000d7aa3bc";"computer";"Desktop or Laptop";"Windows 10";"Chrome 81.0.4044.138";"1536x864";"1519x722";"after demographic";"demographic";4;"BRAC1_vertAL_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"46292"
"224";"1";1590825008764;"30/05/2020 07:50:08";1590825007173;2;"30/05/2020 09:50:07";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1366x614";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"225";"2";1590825359916;"30/05/2020 07:55:59";1590825358219;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"226";"3";1590825360025;"30/05/2020 07:56:00";1590825358224;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"227";"4";1590825360025;"30/05/2020 07:56:00";1590825358224;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"age";"29"
"228";"5";1590825360025;"30/05/2020 07:56:00";1590825358224;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"response-2";"Other (please specify)"
"229";"6";1590825360025;"30/05/2020 07:56:00";1590825358225;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"response-2-text";"I am right handed but I have crossed hand-eye lateralit"
"230";"7";1590825360025;"30/05/2020 07:56:00";1590825358225;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"response-3";"Spanish"
"231";"8";1590825360025;"30/05/2020 07:56:00";1590825358225;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"country";"Spain"
"232";"9";1590825360025;"30/05/2020 07:56:00";1590825358226;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"education";"Master degree"
"233";"10";1590825360025;"30/05/2020 07:56:00";1590825358226;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"education-quantised";"6"
"234";"11";1590825360025;"30/05/2020 07:56:00";1590825358226;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"I've studied at least one of these disciplines (school or university)"
"235";"12";1590825360025;"30/05/2020 07:56:00";1590825358226;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"3"
"236";"13";1590825360025;"30/05/2020 07:56:00";1590825358226;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"comment";"My brain kept telling me that L was even an A odd, I had some difficulties with that. It would have been helpful being able to choose the meaning of each letter."
"237";"14";1590825360025;"30/05/2020 07:56:00";1590825358227;2;"30/05/2020 09:55:58";18755;2;"questionnaire-89vf";NA;5216383;"5ece67ec48f99322ae6d5ca3";1473551;NA;"complete";NA;"5ed20a558af172179b6b5a7a";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.61";"1366x768";"1349x663";"after demographic";"demographic";4;"BRAC1_vertLL_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"351054"
