"Event.Index";"UTC.Timestamp";"UTC.Date";"Local.Timestamp";"Local.Timezone";"Local.Date";"Experiment.ID";"Experiment.Version";"Tree.Node.Key";"Repeat.Key";"Schedule.ID";"Participant.Public.ID";"Participant.Private.ID";"Participant.Starting.Group";"Participant.Status";"Participant.Completion.Code";"Participant.External.Session.ID";"Participant.Device.Type";"Participant.Device";"Participant.OS";"Participant.Browser";"Participant.Monitor.Size";"Participant.Viewport.Size";"Checkpoint";"Task.Name";"Task.Version";"counterbalance.9qvq";"checkpoint.4d69";"checkpoint.7y1f";"checkpoint.fqea";"Question.Key";"Response"
"7";1594146117017;"07/07/2020 18:21:57";1594146112148;"2";"07/07/2020 20:21:52";18755;4;"questionnaire-89vf";NA;5953060;"5e84b9cd3c01b3072fac9470";1675593;NA;"complete";NA;"5f04b1bdb9298175372bf6a9";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1594146117017;"07/07/2020 18:21:57";1594146112148;"2";"07/07/2020 20:21:52";18755;4;"questionnaire-89vf";NA;5953060;"5e84b9cd3c01b3072fac9470";1675593;NA;"complete";NA;"5f04b1bdb9298175372bf6a9";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"response-3";"Polish"
"9";1594146117017;"07/07/2020 18:21:57";1594146112148;"2";"07/07/2020 20:21:52";18755;4;"questionnaire-89vf";NA;5953060;"5e84b9cd3c01b3072fac9470";1675593;NA;"complete";NA;"5f04b1bdb9298175372bf6a9";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"country";"Poland"
"10";1594146117017;"07/07/2020 18:21:57";1594146112149;"2";"07/07/2020 20:21:52";18755;4;"questionnaire-89vf";NA;5953060;"5e84b9cd3c01b3072fac9470";1675593;NA;"complete";NA;"5f04b1bdb9298175372bf6a9";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"education";"Bachelor degree"
"11";1594146117017;"07/07/2020 18:21:57";1594146112149;"2";"07/07/2020 20:21:52";18755;4;"questionnaire-89vf";NA;5953060;"5e84b9cd3c01b3072fac9470";1675593;NA;"complete";NA;"5f04b1bdb9298175372bf6a9";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"education-quantised";"5"
"12";1594146117017;"07/07/2020 18:21:57";1594146112149;"2";"07/07/2020 20:21:52";18755;4;"questionnaire-89vf";NA;5953060;"5e84b9cd3c01b3072fac9470";1675593;NA;"complete";NA;"5f04b1bdb9298175372bf6a9";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1594146117017;"07/07/2020 18:21:57";1594146112150;"2";"07/07/2020 20:21:52";18755;4;"questionnaire-89vf";NA;5953060;"5e84b9cd3c01b3072fac9470";1675593;NA;"complete";NA;"5f04b1bdb9298175372bf6a9";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1594146117017;"07/07/2020 18:21:57";1594146112150;"2";"07/07/2020 20:21:52";18755;4;"questionnaire-89vf";NA;5953060;"5e84b9cd3c01b3072fac9470";1675593;NA;"complete";NA;"5f04b1bdb9298175372bf6a9";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"comment";""
"15";1594146117017;"07/07/2020 18:21:57";1594146112150;"2";"07/07/2020 20:21:52";18755;4;"questionnaire-89vf";NA;5953060;"5e84b9cd3c01b3072fac9470";1675593;NA;"complete";NA;"5f04b1bdb9298175372bf6a9";"computer";"Desktop or Laptop";"Windows 7";"Chrome 83.0.4103.116";"1920x1080";"1903x937";"after demographic";"demographic";4;"BRAC1_horiAL_1st300";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"41094"
"1";1594146456939;"07/07/2020 18:27:36";1594146455626;"2";"07/07/2020 20:27:35";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1920x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1594146539994;"07/07/2020 18:28:59";1594146538719;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"sex";"male"
"3";1594146540150;"07/07/2020 18:29:00";1594146538720;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"4";1594146540150;"07/07/2020 18:29:00";1594146538720;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"age";"19"
"5";1594146540150;"07/07/2020 18:29:00";1594146538720;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1594146540150;"07/07/2020 18:29:00";1594146538720;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1594146540150;"07/07/2020 18:29:00";1594146538721;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1594146540150;"07/07/2020 18:29:00";1594146538721;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"83095"
"9";1594146540150;"07/07/2020 18:29:00";1594146538721;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"country";"Polska"
"10";1594146540150;"07/07/2020 18:29:00";1594146538721;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"education";"Some high school but no diploma"
"11";1594146540150;"07/07/2020 18:29:00";1594146538721;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"education-quantised";"2"
"12";1594146540150;"07/07/2020 18:29:00";1594146538721;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1594146540150;"07/07/2020 18:29:00";1594146538721;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1594146540150;"07/07/2020 18:29:00";1594146538721;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"comment";"Thanks for study"
"15";1594146540150;"07/07/2020 18:29:00";1594146538721;"2";"07/07/2020 20:28:58";18755;4;"questionnaire-89vf";NA;5953144;"5ed03559e21bdd108c2c8634";1675625;NA;"complete";NA;"5f04b424a01594752fe6cb50";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1920x1080";"1903x969";"after demographic";"demographic";4;"BRAC1_horiLA_1st0";"after consent";"after demographic";"Task done";"response-3";"polish"
"1";1594148368585;"07/07/2020 18:59:28";1594148368508;"2";"07/07/2020 20:59:28";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1366x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1594148407499;"07/07/2020 19:00:07";1594148407430;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"sex";"male"
"3";1594148407577;"07/07/2020 19:00:07";1594148407433;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"1"
"4";1594148407577;"07/07/2020 19:00:07";1594148407433;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"age";"33"
"5";1594148407577;"07/07/2020 19:00:07";1594148407433;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1594148407577;"07/07/2020 19:00:07";1594148407433;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1594148407577;"07/07/2020 19:00:07";1594148407434;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1594148407577;"07/07/2020 19:00:07";1594148407434;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"response-3";"english"
"9";1594148407577;"07/07/2020 19:00:07";1594148407434;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"country";"Germany"
"10";1594148407577;"07/07/2020 19:00:07";1594148407434;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"education";"Master degree"
"11";1594148407577;"07/07/2020 19:00:07";1594148407434;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"education-quantised";"6"
"12";1594148407577;"07/07/2020 19:00:07";1594148407435;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge";"Not at all"
"13";1594148407577;"07/07/2020 19:00:07";1594148407435;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"psyKnowledge-quantised";"1"
"14";1594148407577;"07/07/2020 19:00:07";1594148407435;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"comment";""
"15";1594148407577;"07/07/2020 19:00:07";1594148407435;"2";"07/07/2020 21:00:07";18755;4;"questionnaire-89vf";NA;5953336;"5c665e1948985d0001f09675";1675871;NA;"complete";NA;"5f04b5fc8bbba910afeb769f";"computer";"Desktop or Laptop";"Linux x86_64";"Chrome 83.0.4103.116";"1366x768";"1351x673";"after demographic";"demographic";4;"BRAC1_horiAL_1st0";"after consent";"after demographic";"Task done";"END QUESTIONNAIRE";"38927"
"1";1594135883959;"07/07/2020 15:31:23";1594135882825;"-4";"07/07/2020 11:31:22";18755;3;"questionnaire-89vf";NA;5950982;"5ee1236e7f235110ac6c4ff4";1674223;NA;"complete";NA;"5f04917ae0e7730b373270e6";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1280x610";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"BEGIN QUESTIONNAIRE";""
"2";1594135921764;"07/07/2020 15:32:01";1594135920641;"-4";"07/07/2020 11:32:00";18755;3;"questionnaire-89vf";NA;5950982;"5ee1236e7f235110ac6c4ff4";1674223;NA;"complete";NA;"5f04917ae0e7730b373270e6";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"sex";"female"
"3";1594135921952;"07/07/2020 15:32:01";1594135920643;"-4";"07/07/2020 11:32:00";18755;3;"questionnaire-89vf";NA;5950982;"5ee1236e7f235110ac6c4ff4";1674223;NA;"complete";NA;"5f04917ae0e7730b373270e6";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"sex-quantised";"2"
"4";1594135921952;"07/07/2020 15:32:01";1594135920643;"-4";"07/07/2020 11:32:00";18755;3;"questionnaire-89vf";NA;5950982;"5ee1236e7f235110ac6c4ff4";1674223;NA;"complete";NA;"5f04917ae0e7730b373270e6";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"age";"21"
"5";1594135921952;"07/07/2020 15:32:01";1594135920643;"-4";"07/07/2020 11:32:00";18755;3;"questionnaire-89vf";NA;5950982;"5ee1236e7f235110ac6c4ff4";1674223;NA;"complete";NA;"5f04917ae0e7730b373270e6";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-2";"right-handed"
"6";1594135921952;"07/07/2020 15:32:01";1594135920644;"-4";"07/07/2020 11:32:00";18755;3;"questionnaire-89vf";NA;5950982;"5ee1236e7f235110ac6c4ff4";1674223;NA;"complete";NA;"5f04917ae0e7730b373270e6";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-2-quantised";"1"
"7";1594135921952;"07/07/2020 15:32:01";1594135920644;"-4";"07/07/2020 11:32:00";18755;3;"questionnaire-89vf";NA;5950982;"5ee1236e7f235110ac6c4ff4";1674223;NA;"complete";NA;"5f04917ae0e7730b373270e6";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-2-text";""
"8";1594135921952;"07/07/2020 15:32:01";1594135920644;"-4";"07/07/2020 11:32:00";18755;3;"questionnaire-89vf";NA;5950982;"5ee1236e7f235110ac6c4ff4";1674223;NA;"complete";NA;"5f04917ae0e7730b373270e6";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"response-3";"English"
"9";1594135921952;"07/07/2020 15:32:01";1594135920645;"-4";"07/07/2020 11:32:00";18755;3;"questionnaire-89vf";NA;5950982;"5ee1236e7f235110ac6c4ff4";1674223;NA;"complete";NA;"5f04917ae0e7730b373270e6";"computer";"Desktop or Laptop";"Windows 10";"Chrome 83.0.4103.116";"1280x720";"1263x610";"after demographic";"demographic";4;"BRAC1_vertAA_1st0";"after consent";"after demographic";"Task done";"country";"United States"
