"pp";"counterbalance";"blockNum";"trialNum";"rt";"Response";"Attempt";"error";"Timed.Out";"ANSWER";"cuecolor";"framecolor";"task";"stimulus";"cocoa";"task_R";"ANSWER_R";"cuecolor_R";"error_R";"prolific";"age";"sex";"psyKnowledge";"education";"handedness";"motherTongue";"country"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;59;1072;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;60;673;"L";1;0;NA;"L";"red";"black";"magnit";7;300;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;61;858;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;62;1421;"L";1;0;NA;"L";"blue";"black";"magnit";7;300;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;63;1041;"L";1;0;NA;"L";"red";"black";"parity";9;300;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;64;972;"L";1;0;NA;"L";"blue";"black";"parity";1;300;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;65;658;"L";1;0;NA;"L";"red";"black";"parity";7;300;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;66;1594;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;67;944;"L";1;0;NA;"L";"blue";"black";"magnit";7;300;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;68;638;"L";1;0;NA;"L";"blue";"black";"magnit";6;300;0;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;69;605;"L";1;0;NA;"L";"blue";"black";"magnit";9;300;0;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;70;1056;"A";1;0;NA;"A";"red";"black";"magnit";4;300;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;71;755;"L";1;0;NA;"L";"blue";"black";"parity";9;300;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;72;1119;"A";1;0;NA;"A";"blue";"black";"parity";2;300;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;73;593;"A";1;0;NA;"A";"blue";"black";"magnit";4;300;1;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;74;607;"A";1;0;NA;"A";"red";"black";"magnit";2;300;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;75;876;"L";1;0;NA;"L";"red";"black";"magnit";8;300;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;76;1687;"L";1;0;NA;"L";"blue";"black";"parity";9;300;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;77;1070;"L";1;0;NA;"L";"blue";"black";"magnit";8;300;1;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;78;1492;"A";1;0;NA;"A";"blue";"black";"parity";2;300;1;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;79;2502,5;NA;NA;1;1;"A";"red";"black";"parity";6;300;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;80;536;"L";1;0;NA;"L";"red";"black";"magnit";8;300;1;1;0;1;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;81;582;"A";1;0;NA;"A";"blue";"black";"magnit";1;300;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;82;957;"A";1;0;NA;"A";"red";"black";"parity";8;300;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;83;786;"L";1;0;NA;"L";"red";"black";"parity";1;300;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;84;1010;"A";1;0;NA;"A";"red";"black";"magnit";3;300;1;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;85;1737;"L";1;0;NA;"L";"red";"black";"parity";9;300;1;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;86;664;"A";1;0;NA;"A";"red";"black";"magnit";3;300;1;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;87;1624;"A";1;0;NA;"A";"blue";"black";"parity";8;300;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;88;1662;"A";1;0;NA;"A";"red";"black";"magnit";3;300;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;89;1956;"A";1;0;NA;"A";"blue";"black";"parity";2;300;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;90;1472;"L";1;0;NA;"L";"blue";"black";"magnit";8;300;1;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;91;1806;"A";1;0;NA;"A";"red";"black";"magnit";1;300;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;92;1041;"L";1;0;NA;"L";"red";"black";"magnit";6;300;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;93;999;"A";1;0;NA;"A";"blue";"black";"parity";8;300;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;94;1596;"A";1;0;NA;"A";"blue";"black";"magnit";2;300;1;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";0;95;586;"L";1;0;NA;"L";"red";"black";"magnit";7;300;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;0;1300;"A";1;0;NA;"A";"red";"black";"parity";6;0;99;99;99;99;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;1;1358;"L";1;0;NA;"L";"red";"black";"magnit";7;0;1;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;2;1020;"A";1;0;NA;"A";"blue";"black";"parity";4;0;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;3;527;"L";1;0;NA;"L";"red";"black";"magnit";8;0;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;4;1208;"A";1;0;NA;"A";"blue";"black";"parity";2;0;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;5;820;"A";1;0;NA;"A";"blue";"black";"magnit";1;0;1;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;6;1287;"A";1;0;NA;"A";"red";"black";"parity";6;0;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;7;1764;"A";1;0;NA;"A";"red";"black";"magnit";4;0;1;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;8;773;"A";1;0;NA;"A";"blue";"black";"magnit";3;0;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;9;940;"A";1;0;NA;"A";"blue";"black";"parity";6;0;1;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;10;487;"L";1;0;NA;"L";"blue";"black";"parity";7;0;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;11;1164;"L";1;0;NA;"L";"red";"black";"parity";1;0;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;12;730;"A";1;0;NA;"A";"blue";"black";"magnit";3;0;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;13;682;"A";1;0;NA;"A";"red";"black";"magnit";1;0;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;14;939;"A";1;0;NA;"A";"blue";"black";"magnit";2;0;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;15;1531;"L";1;0;NA;"L";"blue";"black";"parity";7;0;1;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;16;553;"A";1;0;NA;"A";"red";"black";"magnit";3;0;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;17;729;"A";1;0;NA;"A";"red";"black";"parity";4;0;1;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;18;800;"L";1;0;NA;"L";"blue";"black";"parity";1;0;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;19;800;"L";1;0;NA;"L";"blue";"black";"magnit";7;0;1;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;20;1212;"A";1;0;NA;"A";"red";"black";"parity";8;0;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;21;1767;"L";1;1;NA;"A";"red";"black";"magnit";1;0;1;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;22;855;"L";1;0;NA;"L";"blue";"black";"magnit";7;0;0;1;1;1;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;23;1463;"L";1;0;NA;"L";"red";"black";"magnit";8;0;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;24;563;"A";1;0;NA;"A";"red";"black";"magnit";2;0;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;25;1369;"A";1;0;NA;"A";"blue";"black";"parity";4;0;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;26;840;"L";1;0;NA;"L";"red";"black";"parity";7;0;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;27;762;"L";1;0;NA;"L";"blue";"black";"magnit";8;0;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;28;681;"A";1;0;NA;"A";"red";"black";"parity";4;0;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;29;1658;"L";1;0;NA;"L";"blue";"black";"magnit";8;0;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;30;596;"L";1;0;NA;"L";"blue";"black";"magnit";9;0;0;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;31;1866;"A";1;0;NA;"A";"red";"black";"magnit";4;0;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;32;986;"L";1;0;NA;"L";"blue";"black";"parity";9;0;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;33;1192;"A";1;0;NA;"A";"red";"black";"parity";4;0;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;34;541;"L";1;0;NA;"L";"red";"black";"magnit";9;0;1;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;35;974;"L";1;0;NA;"L";"blue";"black";"magnit";6;0;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;36;1066;"A";1;0;NA;"A";"blue";"black";"magnit";4;0;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;37;1177;"L";1;0;NA;"L";"blue";"black";"magnit";6;0;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;38;1802;"L";1;0;NA;"L";"blue";"black";"magnit";7;0;0;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;39;714;"L";1;0;NA;"L";"blue";"black";"magnit";9;0;0;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;40;709;"L";1;0;NA;"L";"red";"black";"magnit";6;0;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;41;1047;"L";1;0;NA;"L";"blue";"black";"parity";7;0;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;42;714;"L";1;0;NA;"L";"blue";"black";"magnit";6;0;1;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;43;1409;"L";1;0;NA;"L";"red";"black";"parity";7;0;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;44;726;"A";1;0;NA;"A";"red";"black";"parity";8;0;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;45;2013;"A";1;0;NA;"A";"blue";"black";"magnit";1;0;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;46;945;"L";1;0;NA;"L";"red";"black";"magnit";7;0;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;47;698;"A";1;0;NA;"A";"blue";"black";"magnit";2;0;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;48;921;"A";1;0;NA;"A";"red";"black";"magnit";3;0;0;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;49;529;"L";1;0;NA;"L";"red";"black";"magnit";9;0;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;50;938;"A";1;0;NA;"A";"blue";"black";"parity";4;0;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;51;953;"A";1;0;NA;"A";"blue";"black";"parity";2;0;0;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;52;911;"L";1;0;NA;"L";"blue";"black";"parity";3;0;0;1;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;53;1384;"A";1;1;NA;"L";"red";"black";"magnit";8;0;1;0;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;54;1829;"L";1;0;NA;"L";"blue";"black";"parity";3;0;1;0;1;1;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;55;865;"A";1;0;NA;"A";"red";"black";"parity";8;0;0;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;56;554;"A";1;0;NA;"A";"red";"black";"magnit";2;0;1;0;0;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
"5a9bb11435237b0001129a35";"BRAC1_horiLL_1st300";1;57;1277;"L";1;0;NA;"L";"blue";"black";"parity";1;0;1;1;1;0;1;"21";"male";"Not at all";"Some university/higher education but no degree";"right-handed";"Polish";"Poland"
